cenario,concorrencia,repeticao,trabalhador,operacoes
11-heisenbug-sem-log,16,7,0,5
11-heisenbug-sem-log,16,7,1,5
11-heisenbug-sem-log,16,7,2,5
11-heisenbug-sem-log,16,7,3,10
11-heisenbug-sem-log,16,7,4,7
11-heisenbug-sem-log,16,7,5,7
11-heisenbug-sem-log,16,7,6,6
11-heisenbug-sem-log,16,7,7,7
11-heisenbug-sem-log,16,7,8,6
11-heisenbug-sem-log,16,7,9,5
11-heisenbug-sem-log,16,7,10,5
11-heisenbug-sem-log,16,7,11,7
11-heisenbug-sem-log,16,7,12,4
11-heisenbug-sem-log,16,7,13,8
11-heisenbug-sem-log,16,7,14,5
11-heisenbug-sem-log,16,7,15,8
11-heisenbug-sem-log,16,8,0,5
11-heisenbug-sem-log,16,8,1,11
11-heisenbug-sem-log,16,8,2,6
11-heisenbug-sem-log,16,8,3,5
11-heisenbug-sem-log,16,8,4,3
11-heisenbug-sem-log,16,8,5,4
11-heisenbug-sem-log,16,8,6,8
11-heisenbug-sem-log,16,8,7,6
11-heisenbug-sem-log,16,8,8,10
11-heisenbug-sem-log,16,8,9,5
11-heisenbug-sem-log,16,8,10,5
11-heisenbug-sem-log,16,8,11,8
11-heisenbug-sem-log,16,8,12,7
11-heisenbug-sem-log,16,8,13,4
11-heisenbug-sem-log,16,8,14,6
11-heisenbug-sem-log,16,8,15,7
11-heisenbug-sem-log,16,9,0,8
11-heisenbug-sem-log,16,9,1,5
11-heisenbug-sem-log,16,9,2,4
11-heisenbug-sem-log,16,9,3,6
11-heisenbug-sem-log,16,9,4,6
11-heisenbug-sem-log,16,9,5,6
11-heisenbug-sem-log,16,9,6,5
11-heisenbug-sem-log,16,9,7,6
11-heisenbug-sem-log,16,9,8,6
11-heisenbug-sem-log,16,9,9,10
11-heisenbug-sem-log,16,9,10,6
11-heisenbug-sem-log,16,9,11,7
11-heisenbug-sem-log,16,9,12,4
11-heisenbug-sem-log,16,9,13,5
11-heisenbug-sem-log,16,9,14,6
11-heisenbug-sem-log,16,9,15,10
11-heisenbug-sem-log,16,10,0,9
11-heisenbug-sem-log,16,10,1,7
11-heisenbug-sem-log,16,10,2,6
11-heisenbug-sem-log,16,10,3,5
11-heisenbug-sem-log,16,10,4,4
11-heisenbug-sem-log,16,10,5,5
11-heisenbug-sem-log,16,10,6,6
11-heisenbug-sem-log,16,10,7,6
11-heisenbug-sem-log,16,10,8,9
11-heisenbug-sem-log,16,10,9,4
11-heisenbug-sem-log,16,10,10,3
11-heisenbug-sem-log,16,10,11,6
11-heisenbug-sem-log,16,10,12,7
11-heisenbug-sem-log,16,10,13,7
11-heisenbug-sem-log,16,10,14,9
11-heisenbug-sem-log,16,10,15,7
11-heisenbug-sem-log,32,1,0,3
11-heisenbug-sem-log,32,1,1,4
11-heisenbug-sem-log,32,1,2,4
11-heisenbug-sem-log,32,1,3,2
11-heisenbug-sem-log,32,1,4,1
11-heisenbug-sem-log,32,1,5,3
11-heisenbug-sem-log,32,1,6,4
11-heisenbug-sem-log,32,1,7,2
11-heisenbug-sem-log,32,1,8,2
11-heisenbug-sem-log,32,1,9,1
11-heisenbug-sem-log,32,1,10,3
11-heisenbug-sem-log,32,1,11,3
11-heisenbug-sem-log,32,1,12,2
11-heisenbug-sem-log,32,1,13,2
11-heisenbug-sem-log,32,1,14,3
11-heisenbug-sem-log,32,1,15,3
11-heisenbug-sem-log,32,1,16,7
11-heisenbug-sem-log,32,1,17,2
11-heisenbug-sem-log,32,1,18,3
11-heisenbug-sem-log,32,1,19,3
11-heisenbug-sem-log,32,1,20,5
11-heisenbug-sem-log,32,1,21,2
11-heisenbug-sem-log,32,1,22,1
11-heisenbug-sem-log,32,1,23,4
11-heisenbug-sem-log,32,1,24,8
11-heisenbug-sem-log,32,1,25,7
11-heisenbug-sem-log,32,1,26,2
11-heisenbug-sem-log,32,1,27,5
11-heisenbug-sem-log,32,1,28,3
11-heisenbug-sem-log,32,1,29,1
11-heisenbug-sem-log,32,1,30,2
11-heisenbug-sem-log,32,1,31,3
11-heisenbug-sem-log,32,2,0,5
11-heisenbug-sem-log,32,2,1,3
11-heisenbug-sem-log,32,2,2,2
11-heisenbug-sem-log,32,2,3,4
11-heisenbug-sem-log,32,2,4,3
11-heisenbug-sem-log,32,2,5,3
11-heisenbug-sem-log,32,2,6,1
11-heisenbug-sem-log,32,2,7,4
11-heisenbug-sem-log,32,2,8,4
11-heisenbug-sem-log,32,2,9,7
11-heisenbug-sem-log,32,2,10,2
11-heisenbug-sem-log,32,2,11,5
11-heisenbug-sem-log,32,2,12,5
11-heisenbug-sem-log,32,2,13,3
11-heisenbug-sem-log,32,2,14,3
11-heisenbug-sem-log,32,2,15,2
11-heisenbug-sem-log,32,2,16,3
11-heisenbug-sem-log,32,2,17,4
11-heisenbug-sem-log,32,2,18,2
11-heisenbug-sem-log,32,2,19,1
11-heisenbug-sem-log,32,2,20,4
11-heisenbug-sem-log,32,2,21,1
11-heisenbug-sem-log,32,2,22,3
11-heisenbug-sem-log,32,2,23,4
11-heisenbug-sem-log,32,2,24,3
11-heisenbug-sem-log,32,2,25,2
11-heisenbug-sem-log,32,2,26,3
11-heisenbug-sem-log,32,2,27,5
11-heisenbug-sem-log,32,2,28,3
11-heisenbug-sem-log,32,2,29,2
11-heisenbug-sem-log,32,2,30,2
11-heisenbug-sem-log,32,2,31,2
11-heisenbug-sem-log,32,3,0,1
11-heisenbug-sem-log,32,3,1,6
11-heisenbug-sem-log,32,3,2,4
11-heisenbug-sem-log,32,3,3,3
11-heisenbug-sem-log,32,3,4,6
11-heisenbug-sem-log,32,3,5,1
11-heisenbug-sem-log,32,3,6,8
11-heisenbug-sem-log,32,3,7,5
11-heisenbug-sem-log,32,3,8,1
11-heisenbug-sem-log,32,3,9,6
11-heisenbug-sem-log,32,3,10,3
11-heisenbug-sem-log,32,3,11,5
11-heisenbug-sem-log,32,3,12,1
11-heisenbug-sem-log,32,3,13,1
11-heisenbug-sem-log,32,3,14,3
11-heisenbug-sem-log,32,3,15,1
11-heisenbug-sem-log,32,3,16,4
11-heisenbug-sem-log,32,3,17,3
11-heisenbug-sem-log,32,3,18,3
11-heisenbug-sem-log,32,3,19,3
11-heisenbug-sem-log,32,3,20,2
11-heisenbug-sem-log,32,3,21,1
11-heisenbug-sem-log,32,3,22,2
11-heisenbug-sem-log,32,3,23,4
11-heisenbug-sem-log,32,3,24,3
11-heisenbug-sem-log,32,3,25,4
11-heisenbug-sem-log,32,3,26,2
11-heisenbug-sem-log,32,3,27,2
11-heisenbug-sem-log,32,3,28,3
11-heisenbug-sem-log,32,3,29,2
11-heisenbug-sem-log,32,3,30,4
11-heisenbug-sem-log,32,3,31,3
11-heisenbug-sem-log,32,4,0,3
11-heisenbug-sem-log,32,4,1,3
11-heisenbug-sem-log,32,4,2,5
11-heisenbug-sem-log,32,4,3,2
11-heisenbug-sem-log,32,4,4,3
11-heisenbug-sem-log,32,4,5,3
11-heisenbug-sem-log,32,4,6,2
11-heisenbug-sem-log,32,4,7,5
11-heisenbug-sem-log,32,4,8,1
11-heisenbug-sem-log,32,4,9,4
11-heisenbug-sem-log,32,4,10,1
11-heisenbug-sem-log,32,4,11,3
11-heisenbug-sem-log,32,4,12,2
11-heisenbug-sem-log,32,4,13,2
11-heisenbug-sem-log,32,4,14,2
11-heisenbug-sem-log,32,4,15,3
11-heisenbug-sem-log,32,4,16,4
11-heisenbug-sem-log,32,4,17,1
11-heisenbug-sem-log,32,4,18,5
11-heisenbug-sem-log,32,4,19,2
11-heisenbug-sem-log,32,4,20,5
11-heisenbug-sem-log,32,4,21,7
11-heisenbug-sem-log,32,4,22,3
11-heisenbug-sem-log,32,4,23,3
11-heisenbug-sem-log,32,4,24,2
11-heisenbug-sem-log,32,4,25,3
11-heisenbug-sem-log,32,4,26,5
11-heisenbug-sem-log,32,4,27,2
11-heisenbug-sem-log,32,4,28,5
11-heisenbug-sem-log,32,4,29,4
11-heisenbug-sem-log,32,4,30,1
11-heisenbug-sem-log,32,4,31,4
11-heisenbug-sem-log,32,5,0,5
11-heisenbug-sem-log,32,5,1,2
11-heisenbug-sem-log,32,5,2,6
11-heisenbug-sem-log,32,5,3,3
11-heisenbug-sem-log,32,5,4,2
11-heisenbug-sem-log,32,5,5,5
11-heisenbug-sem-log,32,5,6,4
11-heisenbug-sem-log,32,5,7,1
11-heisenbug-sem-log,32,5,8,2
11-heisenbug-sem-log,32,5,9,4
11-heisenbug-sem-log,32,5,10,4
11-heisenbug-sem-log,32,5,11,6
11-heisenbug-sem-log,32,5,12,2
11-heisenbug-sem-log,32,5,13,2
11-heisenbug-sem-log,32,5,14,4
11-heisenbug-sem-log,32,5,15,2
11-heisenbug-sem-log,32,5,16,2
11-heisenbug-sem-log,32,5,17,4
11-heisenbug-sem-log,32,5,18,3
11-heisenbug-sem-log,32,5,19,3
11-heisenbug-sem-log,32,5,20,1
11-heisenbug-sem-log,32,5,21,7
11-heisenbug-sem-log,32,5,22,4
11-heisenbug-sem-log,32,5,23,3
11-heisenbug-sem-log,32,5,24,3
11-heisenbug-sem-log,32,5,25,2
11-heisenbug-sem-log,32,5,26,1
11-heisenbug-sem-log,32,5,27,5
11-heisenbug-sem-log,32,5,28,1
11-heisenbug-sem-log,32,5,29,1
11-heisenbug-sem-log,32,5,30,2
11-heisenbug-sem-log,32,5,31,4
11-heisenbug-sem-log,32,6,0,6
11-heisenbug-sem-log,32,6,1,1
11-heisenbug-sem-log,32,6,2,6
11-heisenbug-sem-log,32,6,3,2
11-heisenbug-sem-log,32,6,4,1
11-heisenbug-sem-log,32,6,5,3
11-heisenbug-sem-log,32,6,6,2
11-heisenbug-sem-log,32,6,7,2
11-heisenbug-sem-log,32,6,8,4
11-heisenbug-sem-log,32,6,9,2
11-heisenbug-sem-log,32,6,10,3
11-heisenbug-sem-log,32,6,11,1
11-heisenbug-sem-log,32,6,12,4
11-heisenbug-sem-log,32,6,13,4
11-heisenbug-sem-log,32,6,14,3
11-heisenbug-sem-log,32,6,15,3
11-heisenbug-sem-log,32,6,16,3
11-heisenbug-sem-log,32,6,17,3
11-heisenbug-sem-log,32,6,18,4
11-heisenbug-sem-log,32,6,19,5
11-heisenbug-sem-log,32,6,20,5
11-heisenbug-sem-log,32,6,21,3
11-heisenbug-sem-log,32,6,22,3
11-heisenbug-sem-log,32,6,23,4
11-heisenbug-sem-log,32,6,24,2
11-heisenbug-sem-log,32,6,25,5
11-heisenbug-sem-log,32,6,26,5
11-heisenbug-sem-log,32,6,27,1
11-heisenbug-sem-log,32,6,28,2
11-heisenbug-sem-log,32,6,29,4
11-heisenbug-sem-log,32,6,30,1
11-heisenbug-sem-log,32,6,31,3
11-heisenbug-sem-log,32,7,0,1
11-heisenbug-sem-log,32,7,1,3
11-heisenbug-sem-log,32,7,2,3
11-heisenbug-sem-log,32,7,3,4
11-heisenbug-sem-log,32,7,4,3
11-heisenbug-sem-log,32,7,5,6
11-heisenbug-sem-log,32,7,6,3
11-heisenbug-sem-log,32,7,7,3
11-heisenbug-sem-log,32,7,8,2
11-heisenbug-sem-log,32,7,9,3
11-heisenbug-sem-log,32,7,10,3
11-heisenbug-sem-log,32,7,11,1
11-heisenbug-sem-log,32,7,12,3
11-heisenbug-sem-log,32,7,13,4
11-heisenbug-sem-log,32,7,14,2
11-heisenbug-sem-log,32,7,15,3
11-heisenbug-sem-log,32,7,16,5
11-heisenbug-sem-log,32,7,17,4
11-heisenbug-sem-log,32,7,18,2
11-heisenbug-sem-log,32,7,19,3
11-heisenbug-sem-log,32,7,20,3
11-heisenbug-sem-log,32,7,21,2
11-heisenbug-sem-log,32,7,22,5
11-heisenbug-sem-log,32,7,23,4
11-heisenbug-sem-log,32,7,24,2
11-heisenbug-sem-log,32,7,25,2
11-heisenbug-sem-log,32,7,26,5
11-heisenbug-sem-log,32,7,27,3
11-heisenbug-sem-log,32,7,28,4
11-heisenbug-sem-log,32,7,29,3
11-heisenbug-sem-log,32,7,30,3
11-heisenbug-sem-log,32,7,31,3
11-heisenbug-sem-log,32,8,0,1
11-heisenbug-sem-log,32,8,1,4
11-heisenbug-sem-log,32,8,2,3
11-heisenbug-sem-log,32,8,3,4
11-heisenbug-sem-log,32,8,4,2
11-heisenbug-sem-log,32,8,5,3
11-heisenbug-sem-log,32,8,6,4
11-heisenbug-sem-log,32,8,7,5
11-heisenbug-sem-log,32,8,8,4
11-heisenbug-sem-log,32,8,9,2
11-heisenbug-sem-log,32,8,10,4
11-heisenbug-sem-log,32,8,11,2
11-heisenbug-sem-log,32,8,12,2
11-heisenbug-sem-log,32,8,13,5
11-heisenbug-sem-log,32,8,14,3
11-heisenbug-sem-log,32,8,15,5
11-heisenbug-sem-log,32,8,16,3
11-heisenbug-sem-log,32,8,17,4
11-heisenbug-sem-log,32,8,18,4
11-heisenbug-sem-log,32,8,19,2
11-heisenbug-sem-log,32,8,20,3
11-heisenbug-sem-log,32,8,21,5
11-heisenbug-sem-log,32,8,22,2
11-heisenbug-sem-log,32,8,23,2
11-heisenbug-sem-log,32,8,24,3
11-heisenbug-sem-log,32,8,25,3
11-heisenbug-sem-log,32,8,26,2
11-heisenbug-sem-log,32,8,27,5
11-heisenbug-sem-log,32,8,28,4
11-heisenbug-sem-log,32,8,29,2
11-heisenbug-sem-log,32,8,30,1
11-heisenbug-sem-log,32,8,31,2
11-heisenbug-sem-log,32,9,0,4
11-heisenbug-sem-log,32,9,1,2
11-heisenbug-sem-log,32,9,2,4
11-heisenbug-sem-log,32,9,3,5
11-heisenbug-sem-log,32,9,4,5
11-heisenbug-sem-log,32,9,5,4
11-heisenbug-sem-log,32,9,6,2
11-heisenbug-sem-log,32,9,7,5
11-heisenbug-sem-log,32,9,8,4
11-heisenbug-sem-log,32,9,9,3
11-heisenbug-sem-log,32,9,10,4
11-heisenbug-sem-log,32,9,11,3
11-heisenbug-sem-log,32,9,12,4
11-heisenbug-sem-log,32,9,13,1
11-heisenbug-sem-log,32,9,14,2
11-heisenbug-sem-log,32,9,15,3
11-heisenbug-sem-log,32,9,16,3
11-heisenbug-sem-log,32,9,17,3
11-heisenbug-sem-log,32,9,18,5
11-heisenbug-sem-log,32,9,19,4
11-heisenbug-sem-log,32,9,20,2
11-heisenbug-sem-log,32,9,21,2
11-heisenbug-sem-log,32,9,22,4
11-heisenbug-sem-log,32,9,23,3
11-heisenbug-sem-log,32,9,24,2
11-heisenbug-sem-log,32,9,25,2
11-heisenbug-sem-log,32,9,26,1
11-heisenbug-sem-log,32,9,27,2
11-heisenbug-sem-log,32,9,28,3
11-heisenbug-sem-log,32,9,29,4
11-heisenbug-sem-log,32,9,30,2
11-heisenbug-sem-log,32,9,31,3
11-heisenbug-sem-log,32,10,0,4
11-heisenbug-sem-log,32,10,1,3
11-heisenbug-sem-log,32,10,2,5
11-heisenbug-sem-log,32,10,3,4
11-heisenbug-sem-log,32,10,4,2
11-heisenbug-sem-log,32,10,5,4
11-heisenbug-sem-log,32,10,6,3
11-heisenbug-sem-log,32,10,7,2
11-heisenbug-sem-log,32,10,8,2
11-heisenbug-sem-log,32,10,9,6
11-heisenbug-sem-log,32,10,10,4
11-heisenbug-sem-log,32,10,11,3
11-heisenbug-sem-log,32,10,12,2
11-heisenbug-sem-log,32,10,13,2
11-heisenbug-sem-log,32,10,14,3
11-heisenbug-sem-log,32,10,15,4
11-heisenbug-sem-log,32,10,16,3
11-heisenbug-sem-log,32,10,17,4
11-heisenbug-sem-log,32,10,18,3
11-heisenbug-sem-log,32,10,19,4
11-heisenbug-sem-log,32,10,20,1
11-heisenbug-sem-log,32,10,21,1
11-heisenbug-sem-log,32,10,22,5
11-heisenbug-sem-log,32,10,23,3
11-heisenbug-sem-log,32,10,24,3
11-heisenbug-sem-log,32,10,25,3
11-heisenbug-sem-log,32,10,26,3
11-heisenbug-sem-log,32,10,27,5
11-heisenbug-sem-log,32,10,28,2
11-heisenbug-sem-log,32,10,29,3
11-heisenbug-sem-log,32,10,30,1
11-heisenbug-sem-log,32,10,31,3
11-heisenbug-com-log,2,1,0,50
11-heisenbug-com-log,2,1,1,50
11-heisenbug-com-log,2,2,0,50
11-heisenbug-com-log,2,2,1,50
11-heisenbug-com-log,2,3,0,50
11-heisenbug-com-log,2,3,1,50
11-heisenbug-com-log,2,4,0,50
11-heisenbug-com-log,2,4,1,50
11-heisenbug-com-log,2,5,0,50
11-heisenbug-com-log,2,5,1,50
11-heisenbug-com-log,2,6,0,50
11-heisenbug-com-log,2,6,1,50
11-heisenbug-com-log,2,7,0,50
11-heisenbug-com-log,2,7,1,50
11-heisenbug-com-log,2,8,0,50
11-heisenbug-com-log,2,8,1,50
11-heisenbug-com-log,2,9,0,50
11-heisenbug-com-log,2,9,1,50
11-heisenbug-com-log,2,10,0,50
11-heisenbug-com-log,2,10,1,50
11-heisenbug-com-log,4,1,0,25
11-heisenbug-com-log,4,1,1,24
11-heisenbug-com-log,4,1,2,25
11-heisenbug-com-log,4,1,3,26
11-heisenbug-com-log,4,2,0,25
11-heisenbug-com-log,4,2,1,24
11-heisenbug-com-log,4,2,2,25
11-heisenbug-com-log,4,2,3,26
11-heisenbug-com-log,4,3,0,25
11-heisenbug-com-log,4,3,1,25
11-heisenbug-com-log,4,3,2,25
11-heisenbug-com-log,4,3,3,25
11-heisenbug-com-log,4,4,0,26
11-heisenbug-com-log,4,4,1,25
11-heisenbug-com-log,4,4,2,25
11-heisenbug-com-log,4,4,3,24
11-heisenbug-com-log,4,5,0,25
11-heisenbug-com-log,4,5,1,25
11-heisenbug-com-log,4,5,2,25
11-heisenbug-com-log,4,5,3,25
11-heisenbug-com-log,4,6,0,25
11-heisenbug-com-log,4,6,1,25
11-heisenbug-com-log,4,6,2,25
11-heisenbug-com-log,4,6,3,25
11-heisenbug-com-log,4,7,0,25
11-heisenbug-com-log,4,7,1,25
11-heisenbug-com-log,4,7,2,25
11-heisenbug-com-log,4,7,3,25
11-heisenbug-com-log,4,8,0,25
11-heisenbug-com-log,4,8,1,25
11-heisenbug-com-log,4,8,2,25
11-heisenbug-com-log,4,8,3,25
11-heisenbug-com-log,4,9,0,25
11-heisenbug-com-log,4,9,1,25
11-heisenbug-com-log,4,9,2,25
11-heisenbug-com-log,4,9,3,25
11-heisenbug-com-log,4,10,0,25
11-heisenbug-com-log,4,10,1,25
11-heisenbug-com-log,4,10,2,25
11-heisenbug-com-log,4,10,3,25
11-heisenbug-com-log,8,1,0,10
11-heisenbug-com-log,8,1,1,16
11-heisenbug-com-log,8,1,2,9
11-heisenbug-com-log,8,1,3,13
11-heisenbug-com-log,8,1,4,12
11-heisenbug-com-log,8,1,5,12
11-heisenbug-com-log,8,1,6,13
11-heisenbug-com-log,8,1,7,15
11-heisenbug-com-log,8,2,0,13
11-heisenbug-com-log,8,2,1,13
11-heisenbug-com-log,8,2,2,7
11-heisenbug-com-log,8,2,3,14
11-heisenbug-com-log,8,2,4,12
11-heisenbug-com-log,8,2,5,12
11-heisenbug-com-log,8,2,6,15
11-heisenbug-com-log,8,2,7,14
11-heisenbug-com-log,8,3,0,11
11-heisenbug-com-log,8,3,1,13
11-heisenbug-com-log,8,3,2,14
11-heisenbug-com-log,8,3,3,13
11-heisenbug-com-log,8,3,4,10
11-heisenbug-com-log,8,3,5,15
11-heisenbug-com-log,8,3,6,12
11-heisenbug-com-log,8,3,7,12
11-heisenbug-com-log,8,4,0,12
11-heisenbug-com-log,8,4,1,14
11-heisenbug-com-log,8,4,2,15
11-heisenbug-com-log,8,4,3,11
11-heisenbug-com-log,8,4,4,11
11-heisenbug-com-log,8,4,5,11
11-heisenbug-com-log,8,4,6,13
11-heisenbug-com-log,8,4,7,13
11-heisenbug-com-log,8,5,0,12
11-heisenbug-com-log,8,5,1,11
11-heisenbug-com-log,8,5,2,13
11-heisenbug-com-log,8,5,3,13
11-heisenbug-com-log,8,5,4,15
11-heisenbug-com-log,8,5,5,14
11-heisenbug-com-log,8,5,6,7
11-heisenbug-com-log,8,5,7,15
11-heisenbug-com-log,8,6,0,13
11-heisenbug-com-log,8,6,1,12
11-heisenbug-com-log,8,6,2,12
11-heisenbug-com-log,8,6,3,10
11-heisenbug-com-log,8,6,4,12
11-heisenbug-com-log,8,6,5,12
11-heisenbug-com-log,8,6,6,14
11-heisenbug-com-log,8,6,7,15
11-heisenbug-com-log,8,7,0,15
11-heisenbug-com-log,8,7,1,13
11-heisenbug-com-log,8,7,2,10
11-heisenbug-com-log,8,7,3,11
11-heisenbug-com-log,8,7,4,12
11-heisenbug-com-log,8,7,5,14
11-heisenbug-com-log,8,7,6,12
11-heisenbug-com-log,8,7,7,13
11-heisenbug-com-log,8,8,0,10
11-heisenbug-com-log,8,8,1,13
11-heisenbug-com-log,8,8,2,15
11-heisenbug-com-log,8,8,3,11
11-heisenbug-com-log,8,8,4,15
11-heisenbug-com-log,8,8,5,13
11-heisenbug-com-log,8,8,6,13
11-heisenbug-com-log,8,8,7,10
11-heisenbug-com-log,8,9,0,17
11-heisenbug-com-log,8,9,1,11
11-heisenbug-com-log,8,9,2,9
11-heisenbug-com-log,8,9,3,14
11-heisenbug-com-log,8,9,4,11
11-heisenbug-com-log,8,9,5,13
11-heisenbug-com-log,8,9,6,14
11-heisenbug-com-log,8,9,7,11
11-heisenbug-com-log,8,10,0,13
11-heisenbug-com-log,8,10,1,12
11-heisenbug-com-log,8,10,2,13
11-heisenbug-com-log,8,10,3,12
11-heisenbug-com-log,8,10,4,13
11-heisenbug-com-log,8,10,5,16
11-heisenbug-com-log,8,10,6,11
11-heisenbug-com-log,8,10,7,10
11-heisenbug-com-log,16,1,0,6
11-heisenbug-com-log,16,1,1,9
11-heisenbug-com-log,16,1,2,1
11-heisenbug-com-log,16,1,3,5
11-heisenbug-com-log,16,1,4,7
11-heisenbug-com-log,16,1,5,5
11-heisenbug-com-log,16,1,6,11
11-heisenbug-com-log,16,1,7,6
11-heisenbug-com-log,16,1,8,6
11-heisenbug-com-log,16,1,9,9
11-heisenbug-com-log,16,1,10,7
11-heisenbug-com-log,16,1,11,5
11-heisenbug-com-log,16,1,12,6
11-heisenbug-com-log,16,1,13,5
11-heisenbug-com-log,16,1,14,6
11-heisenbug-com-log,16,1,15,6
11-heisenbug-com-log,16,2,0,5
11-heisenbug-com-log,16,2,1,6
11-heisenbug-com-log,16,2,2,6
11-heisenbug-com-log,16,2,3,7
11-heisenbug-com-log,16,2,4,6
11-heisenbug-com-log,16,2,5,7
11-heisenbug-com-log,16,2,6,6
11-heisenbug-com-log,16,2,7,7
11-heisenbug-com-log,16,2,8,2
11-heisenbug-com-log,16,2,9,7
11-heisenbug-com-log,16,2,10,6
11-heisenbug-com-log,16,2,11,9
11-heisenbug-com-log,16,2,12,9
11-heisenbug-com-log,16,2,13,6
11-heisenbug-com-log,16,2,14,5
11-heisenbug-com-log,16,2,15,6
11-heisenbug-com-log,16,3,0,10
11-heisenbug-com-log,16,3,1,4
11-heisenbug-com-log,16,3,2,3
11-heisenbug-com-log,16,3,3,8
11-heisenbug-com-log,16,3,4,6
11-heisenbug-com-log,16,3,5,8
11-heisenbug-com-log,16,3,6,6
11-heisenbug-com-log,16,3,7,7
11-heisenbug-com-log,16,3,8,7
11-heisenbug-com-log,16,3,9,5
11-heisenbug-com-log,16,3,10,8
11-heisenbug-com-log,16,3,11,6
11-heisenbug-com-log,16,3,12,5
11-heisenbug-com-log,16,3,13,5
11-heisenbug-com-log,16,3,14,7
11-heisenbug-com-log,16,3,15,5
11-heisenbug-com-log,16,4,0,5
11-heisenbug-com-log,16,4,1,10
11-heisenbug-com-log,16,4,2,6
11-heisenbug-com-log,16,4,3,5
11-heisenbug-com-log,16,4,4,6
11-heisenbug-com-log,16,4,5,4
11-heisenbug-com-log,16,4,6,5
11-heisenbug-com-log,16,4,7,7
11-heisenbug-com-log,16,4,8,9
11-heisenbug-com-log,16,4,9,3
11-heisenbug-com-log,16,4,10,8
11-heisenbug-com-log,16,4,11,7
11-heisenbug-com-log,16,4,12,3
11-heisenbug-com-log,16,4,13,8
11-heisenbug-com-log,16,4,14,6
11-heisenbug-com-log,16,4,15,8
11-heisenbug-com-log,16,5,0,5
11-heisenbug-com-log,16,5,1,10
11-heisenbug-com-log,16,5,2,11
11-heisenbug-com-log,16,5,3,5
11-heisenbug-com-log,16,5,4,5
11-heisenbug-com-log,16,5,5,5
11-heisenbug-com-log,16,5,6,6
11-heisenbug-com-log,16,5,7,3
11-heisenbug-com-log,16,5,8,5
11-heisenbug-com-log,16,5,9,8
11-heisenbug-com-log,16,5,10,6
11-heisenbug-com-log,16,5,11,8
11-heisenbug-com-log,16,5,12,4
11-heisenbug-com-log,16,5,13,6
11-heisenbug-com-log,16,5,14,4
11-heisenbug-com-log,16,5,15,9
11-heisenbug-com-log,16,6,0,6
11-heisenbug-com-log,16,6,1,9
11-heisenbug-com-log,16,6,2,6
11-heisenbug-com-log,16,6,3,11
11-heisenbug-com-log,16,6,4,6
11-heisenbug-com-log,16,6,5,5
11-heisenbug-com-log,16,6,6,7
11-heisenbug-com-log,16,6,7,3
11-heisenbug-com-log,16,6,8,9
11-heisenbug-com-log,16,6,9,3
11-heisenbug-com-log,16,6,10,6
11-heisenbug-com-log,16,6,11,6
11-heisenbug-com-log,16,6,12,5
11-heisenbug-com-log,16,6,13,7
11-heisenbug-com-log,16,6,14,5
11-heisenbug-com-log,16,6,15,6
11-heisenbug-com-log,16,7,0,6
11-heisenbug-com-log,16,7,1,9
11-heisenbug-com-log,16,7,2,6
11-heisenbug-com-log,16,7,3,7
11-heisenbug-com-log,16,7,4,3
11-heisenbug-com-log,16,7,5,7
11-heisenbug-com-log,16,7,6,7
11-heisenbug-com-log,16,7,7,6
11-heisenbug-com-log,16,7,8,8
11-heisenbug-com-log,16,7,9,7
11-heisenbug-com-log,16,7,10,5
11-heisenbug-com-log,16,7,11,5
11-heisenbug-com-log,16,7,12,7
11-heisenbug-com-log,16,7,13,5
11-heisenbug-com-log,16,7,14,7
11-heisenbug-com-log,16,7,15,5
11-heisenbug-com-log,16,8,0,9
11-heisenbug-com-log,16,8,1,7
11-heisenbug-com-log,16,8,2,8
11-heisenbug-com-log,16,8,3,7
11-heisenbug-com-log,16,8,4,9
11-heisenbug-com-log,16,8,5,4
11-heisenbug-com-log,16,8,6,8
11-heisenbug-com-log,16,8,7,7
11-heisenbug-com-log,16,8,8,3
11-heisenbug-com-log,16,8,9,8
11-heisenbug-com-log,16,8,10,6
11-heisenbug-com-log,16,8,11,6
11-heisenbug-com-log,16,8,12,4
11-heisenbug-com-log,16,8,13,4
11-heisenbug-com-log,16,8,14,7
11-heisenbug-com-log,16,8,15,3
11-heisenbug-com-log,16,9,0,9
11-heisenbug-com-log,16,9,1,8
11-heisenbug-com-log,16,9,2,6
11-heisenbug-com-log,16,9,3,5
11-heisenbug-com-log,16,9,4,4
11-heisenbug-com-log,16,9,5,7
11-heisenbug-com-log,16,9,6,7
11-heisenbug-com-log,16,9,7,8
11-heisenbug-com-log,16,9,8,4
11-heisenbug-com-log,16,9,9,10
11-heisenbug-com-log,16,9,10,4
11-heisenbug-com-log,16,9,11,4
11-heisenbug-com-log,16,9,12,8
11-heisenbug-com-log,16,9,13,5
11-heisenbug-com-log,16,9,14,2
11-heisenbug-com-log,16,9,15,9
11-heisenbug-com-log,16,10,0,8
11-heisenbug-com-log,16,10,1,7
11-heisenbug-com-log,16,10,2,6
11-heisenbug-com-log,16,10,3,9
11-heisenbug-com-log,16,10,4,5
11-heisenbug-com-log,16,10,5,8
11-heisenbug-com-log,16,10,6,6
11-heisenbug-com-log,16,10,7,6
11-heisenbug-com-log,16,10,8,5
11-heisenbug-com-log,16,10,9,5
11-heisenbug-com-log,16,10,10,3
